,0
214,16440.874489458474
215,776.175788632153
216,9038.946816463937
217,1149.351165493199
218,400.4822090181515
219,2613.1839615788786
220,4628.4400175818355
221,7993.894267405835
222,6671.266766425765
223,15362.422669547232
224,2549.1763044135823
225,2375.7254224966446
226,926.1220368263284
227,2483.8827493917843
228,2981.734783141408
229,3206.7464207251687
230,10593.731516789452
231,742.7105795943521
232,12300.417515385547
233,1035.4942854556725
234,3612.395158809443
235,4361.677990610374
236,4956.092763760796
237,1835.7853627880722
238,5973.548379369612
239,2839.2497482518784
240,411.5192350808097
241,4622.313195940883
242,822.1065822825199
243,3509.2020085032777
244,1859.004896294306
245,2852.409066180412
246,553.7688418425041
247,3952.8552562525874
248,8164.349631714464
249,3328.717159980846
250,5225.363750689621
251,780.1671610025105
252,5268.1074255351205
253,1121.8256334278603
254,539.451400087697
255,837.655707925323
256,609.1845938971583
257,471.0071231532993
258,942.8712478602101
259,5705.087794543479
260,1004.6623985981851
261,2368.426107568346
262,3961.3096315534162
263,6939.799112509121
264,1573.220634248686
265,4786.66228876243
266,3296.959099299203
267,1654.1806974216806
268,976.3088930643603
269,2673.22692697389
270,1991.1681215592998
271,7339.294438715736
272,6845.151334296925
273,4364.153240757392
274,2958.653551897368
275,3260.655205424325
276,984.2379189048315
277,615.3951901706037
278,4588.1356392514945
279,9539.60088889549
280,6481.294279308034
281,7468.841205581279
282,17311.3656282273
283,460.5364638224455
284,13931.051546762325
285,951.1516692341911
286,14504.49138207115
287,595.0584564454789
288,1833.8447158073313
289,12894.291888278143
290,4325.617054861118
291,827.741722580929
292,909.2818920755531
293,1365.1550695596784
294,504.8240986304868
295,4291.700408296759
296,2525.7896409557707
297,517.2517192373216
298,2020.1842835036316
299,8532.934276066853
300,7198.500688460446
301,1734.9749240401138
302,892.9254756464825
303,1250.118391053872
304,1752.142790041929
305,1053.9278593043732
306,9022.463920564194
307,769.6198440636649
308,2437.2911119768896
309,710.754413074726
310,6932.463393525183
311,1794.6952878365996
312,696.3553460428111
313,1754.8449618747554
314,1481.2711753115886
315,806.5958684036095
316,1839.815841070429
317,3955.1595260849645
318,3160.265075860305
319,679.1279181965301
320,1145.0184304278791
321,4856.682628671902
322,817.8748027179813
323,1009.2903363283285
324,2458.0206159580976
325,12896.896260894611
326,5605.000803962683
327,945.2547611220693
328,4735.164211396954
329,2859.7193768827224
330,10624.635154530823
331,2348.6927821931636
332,1846.3545875725003
333,624.2095030981018
334,1566.7243404905412
335,2811.8631143663792
336,655.8374411428831
337,2433.954158259341
338,491.5611860825861
339,4582.565731235497
340,2510.7344922895286
341,7371.872805368548
342,6037.388226302324
343,6573.437132474853
344,3987.275028164192
345,516.2748200836936
346,5231.474541999834
347,667.55981049811
348,455.94263309702364
349,1683.7745400107733
350,840.2223115974971
351,8964.213068090778
352,1682.9607511134523
353,492.00136302136525
354,2442.693539484284
355,915.9441050594783
356,1826.5235761788708
357,2565.999745608604
358,6575.773680741432
359,527.0089470174462
360,1089.7032640360512
361,1041.7183340959546
362,823.7521177802478
363,6785.893823693919
364,8017.697051360092
365,3135.829342429025
366,1682.9564839964173
367,1081.3534177583838
368,592.6861553425338
369,14241.894959424591
370,682.9352774915851
371,2487.866242312848
372,1300.4635413430951
373,1496.2082698195059
374,4892.006313060037
375,6159.302414087122
376,2293.0769799274267
377,788.844018162979
378,4994.689412650914
379,12832.284427242672
380,9253.113010683497
381,786.605918328934
382,1110.61388188226
383,634.1202920016567
384,1179.3590664140552
385,739.2295537091436
386,4111.354579687024
387,2636.7311800443636
388,1128.0722521041043
389,1467.3981936915015
390,2090.915832641737
391,15102.192960909884
392,848.6699918252148
393,4117.581434917908
394,3273.1666133153
395,914.4258742362081
396,1061.7001583829383
397,851.4478239256241
398,11491.35887431565
399,704.3243537061749
400,3167.364334409708
401,17314.389459378363
402,5907.85191474156
403,11339.184935259284
404,737.4834299455592
405,1281.593160174643
406,7169.721934205392
407,7710.44519487758
408,6659.151926606926
409,2484.5381875004177
410,1312.783543076359
411,3310.4724899275966
412,3486.1803256127364
413,1073.7435121812014
414,2151.190765970736
415,8318.378989072255
416,3113.6368676293523
417,11682.366908821092
418,859.9326576105136
419,1490.5795758638815
420,1701.0747978969257
421,871.0997141060443
422,6227.7100260330735
423,1008.0470923224902
424,1438.5722950330392
425,10334.393643104457
426,1932.832497556623
427,4114.65069751445
428,788.1858285398675
429,1021.0564241718316
430,484.80113455880837
431,4680.6522495687905
432,840.6479135321356
433,840.5595000341409
434,5861.837989819862
435,6890.337077258233
436,7074.161553468926
437,611.9805543005509
438,2099.781310731966
439,670.3631083618116
440,1553.732102202468
441,2933.3227679923875
442,744.4993739088313
443,6110.057050044003
444,4608.766957794518
445,1139.6681346775354
446,507.7145680088238
447,1751.8117885886272
448,1106.497809756751
449,834.1603204011308
450,1165.928204778249
451,7324.632601970275
452,773.0187520374852
453,2261.1174625366275
454,871.9495932311515
455,3936.2318987783065
456,4747.824030230079
457,827.0262614456628
458,16240.200719454118
459,3725.0800003118898
460,907.7870594533342
461,922.4518258154126
462,829.4340736740328
463,744.2887095957044
464,560.073074137887
465,873.1636372330568
466,1641.980426562418
467,4962.157554598597
468,12192.217404647103
469,5001.207492471996
470,1126.1041656207212
471,3030.926086001337
472,727.7042137207527
473,5517.540587009903
474,2975.7543229838648
475,4170.069464093949
476,6728.779637163879
477,3633.4775330538705
478,8083.901949134386
479,2030.342201075064
480,3001.387181237881
481,11359.47724542466
482,1446.594624131872
483,5711.044767438714
484,8052.024659764615
485,3402.7939681894577
486,6443.246033192339
487,3358.568507691457
488,3538.641350102625
489,925.6440198833634
490,518.7866787711446
491,5034.892998343304
492,1389.0553996404992
493,845.2261147858603
494,6141.016529536353
495,10451.998442658301
496,723.0797145260549
497,6701.674999129019
498,3367.482552741696
499,1828.5075491943576
500,5806.738322235741
501,1022.7001487608472
502,5193.286213529047
503,2504.2622767255625
504,15805.819486473361
505,2933.6221899359894
506,593.3387719558145
507,1001.9877037472438
508,791.8252637149935
509,6736.764720710287
510,5691.631877119706
511,4763.838459108486
512,4443.653423362711
513,6694.995815861612
514,790.5772247669802
515,3634.3058470640917
516,4352.529028744436
517,3609.5244359335497
518,497.9425933296984
519,1735.6811428601536
520,846.6268007476897
521,7123.372448985248
522,7285.7638588561385
523,4456.109567716314
524,720.6059487662719
525,5993.882398681293
526,6906.107418905618
527,14988.706599079922
528,830.0158375143437
529,10579.544935937582
530,4847.142339416542
531,636.287425846996
532,5571.041420771089
533,10079.811779898844
534,574.8245525535499
535,7311.810856883347
536,527.1143762663291
537,1364.761593502088
538,7855.189352595905
539,427.71911725061636
540,1066.4044155571041
541,7241.372102340514
542,10573.459186497546
543,7011.653456267181
544,907.1724375274575
545,13172.982142707395
546,752.444861724447
547,2761.757477422939
548,6348.785095874152
549,15210.536015337973
550,12497.891225826628
551,7377.860021776336
552,8151.13711453822
553,1029.7002981962246
554,2397.3646056451403
555,1147.1805788407637
556,4815.887951438632
557,6284.362573007784
558,470.2790155976613
559,2182.520844860629
560,641.8459671144506
561,622.9045923915087
562,421.21544692335146
563,1666.6676298200691
564,6302.212748957154
565,4061.475628870984
566,5277.115793747605
567,841.4656224661335
568,5694.635196552968
569,5861.271645022738
570,14260.46518751399
571,4579.597091223207
572,2178.299506219073
573,9586.237782259352
574,15205.116859703972
575,2361.5641983143605
576,1457.1242069590608
577,11921.724778516646
578,986.6410719293467
579,3067.096066057707
580,8886.874890356881
581,708.7791073459357
582,4874.208276290289
583,1821.0884661282898
584,6682.434326827875
585,3942.2403847776145
586,3172.65007594934
587,6153.566873857575
588,1047.4207476954025
589,803.6970754270806
590,799.1659410385632
591,1637.8519674485974
592,6969.133540975409
593,605.9925630659968
594,540.564543175888
595,1010.5194762594338
596,2718.345847374649
597,1008.4593282630594
598,1168.9006760239872
599,709.6137576013334
600,14909.208275200246
601,852.2703370534568
602,653.9628348231977
603,1445.8687012372957
604,1682.401293885966
605,12409.442569364144
606,682.400255275752
607,847.5290008727002
608,1626.8944711000322
609,8678.654844880499
610,1743.9860224329886
611,713.6922827416656
612,10053.023543193522
613,1057.6741727749777
614,2827.767028196433
615,1943.497473229248
616,1646.4240867327435
617,2213.4850600651353
618,697.0910247989032
619,5805.386016178976
620,1939.2946331948772
621,571.494859910164
622,953.097564428152
623,3913.091011652118
624,791.3367412728794
625,4688.624247415765
626,5563.740805702439
627,4576.978939590732
628,782.4941617522663
629,2214.6718606644163
630,932.1868081214511
631,1193.3147083196213
632,3177.424998651705
633,4554.613666393188
634,673.7261283516787
635,5192.322242502581
636,2545.7331395167503
637,3966.532144395371
638,3346.9540551763625
639,10861.799126801274
640,3269.508656947431
641,3558.68480960942
642,892.9905572090083
643,3321.948626690887
644,5679.345591210527
645,5001.531962277592
646,876.7349644246424
647,3649.3253364068196
648,4601.859590901984
649,539.1127137646854
650,7544.62896478875
651,3443.7351657252193
652,9080.378441776153
653,1111.4212641542558
654,3440.3567566832917
655,3523.9886304186916
656,837.3031470461333
657,1715.210566854411
658,7858.094970775073
659,3169.0150031225858
660,703.7270464896305
661,439.4021032299124
662,3266.9975124829207
663,797.3736324887368
664,564.8842726090948
665,610.4842167882412
666,2607.3504730510776
667,4236.725079429352
668,6277.649176429509
669,1228.1626643635514
670,4605.977196118743
671,405.4926485028518
672,2845.4812501052656
673,6863.890326016282
674,421.02169885676904
675,8481.87041985506
676,1213.5138718987046
677,9351.990043058238
678,12672.49043298138
679,3637.5432501901914
680,1164.427122153636
681,3477.4161684208348
682,575.3701255620999
683,4592.376997579026
684,4519.325001734718
685,7664.972118616433
686,2621.428083719201
687,7998.397207454764
688,721.0661294937254
689,667.8834892929553
690,5021.254103003073
691,885.9697479274341
692,3929.426908522232
693,4440.069383516964
694,4730.005746012417
695,6928.522566813238
696,700.5916988431009
697,9126.1678656978
698,722.0111117123433
699,372.0227424888694
700,5873.672198052411
701,12839.863589612607
702,946.1780122429591
703,435.1498646280056
704,2568.0695910500626
705,9809.53705628019
706,15390.376694691337
707,16187.377037075015
708,6811.755488068629
709,544.9547929646073
710,854.3538047542897
711,646.9090191766145
712,1949.6329959644158
713,1199.1673480024815
714,5269.721637517003
715,1393.8988749710766
716,1853.8132208056559
717,10811.82045874729
718,553.1253627558167
719,9788.768862595907
720,13819.728037208692
721,716.8249488624456
722,883.7954831474904
723,1942.6515145224969
724,1382.0164097381212
725,3249.111334922245
726,710.9612637010937
727,4011.236014550057
728,8490.279309558853
729,2341.0692856947703
730,1610.0601537858938
731,1419.6791150374493
732,601.5702342750378
733,612.9266709606964
734,693.0158453015806
735,1119.0481546464416
736,3538.1911573025245
737,3302.117665729754
738,558.8440600752847
739,4915.180151131467
740,16105.991858332165
741,773.8421612096045
742,727.21506146211
743,3614.1355931551593
744,984.0936374287348
745,5966.512801231862
746,807.8263682487832
747,15782.073465464464
748,737.966002733247
749,613.9073852061247
750,7516.995345286923
751,6046.437232763921
752,5529.774095653505
753,2365.3354352464494
754,2269.9029934528908
755,8135.476514578262
756,1561.6957522265498
757,886.1162815557295
758,2493.8984768413
759,4101.746851430672
760,6207.820389758981
761,926.0838811823951
762,16950.16915321368
763,2270.545033132948
764,1944.7298415097193
765,2209.1688432112805
766,5461.510501399691
767,340.7235824366735
768,6285.614708386761
769,3501.472805797128
770,15021.254056088843
771,2188.971573506112
772,2978.8434068726624
773,1616.6521345385818
774,11740.990624949245
775,3450.999756193359
776,1122.8245387407114
777,2791.067952085664
778,9728.469300785637
779,819.5635532111019
780,10448.053392437048
781,3053.7317205114805
782,3000.244194284526
783,3042.8204277708155
784,3570.9467190585433
785,764.6261213212897
786,10255.534427875744
787,906.7355156243166
788,569.4223525253296
789,622.1986106328932
790,10035.71497036764
791,15379.513704928222
792,6462.617807202359
793,3970.3687958506976
794,10411.076122379283
795,13708.18523016129
796,3577.2504531065906
797,1268.4454300195462
798,661.684851686377
799,457.4653434863558
800,2552.7618782605114
801,606.1800078412475
802,17468.039962515275
803,12160.006116760707
804,698.5136917336358
805,740.1146249135654
806,463.0642088441232
807,17204.832497390875
808,897.5797804457084
809,1978.637916077189
810,4521.338067098663
811,1016.1474940341604
812,776.5346537676392
813,1774.3529434215106
814,4081.9276716866693
815,2861.8806401971474
816,607.1186287884811
817,2230.131703054676
818,631.1158907764093
819,11700.078589338536
820,494.4338166006128
821,882.2464000502891
822,1844.828033441228
823,2435.843842155281
824,1490.4075383771697
825,481.08519626113866
826,808.637364630933
827,2952.1467062107695
828,6530.317392588295
829,9048.967654832184
830,3787.0761109455993
831,1514.308519437608
832,13977.530734147194
833,6642.134984855889
834,448.70740400016075
835,10097.711093606766
836,4205.107583215537
837,4518.592032837563
838,509.96124481102515
839,16143.995282908
840,1622.1067934296057
841,9144.213399705917
842,3850.2981236072633
843,10099.203152456983
844,1976.6316006295797
845,3338.5900114370484
846,1359.352711187838
847,5345.013471529881
848,5138.885224617863
849,4020.671412285298
850,5790.970552281431
851,338.3532498037089
852,3017.8999784379025
853,7314.016496924902
854,5266.289331610881
855,8204.368170625516
856,791.6968352733388
857,1460.1331258378414
858,772.84700933982
859,969.3615301539357
860,948.4518551875267
861,1906.661991275641
862,7085.9043701541195
863,2919.0612861326135
864,1712.66229367083
865,1912.9618701812424
866,12637.17135675245
867,4186.014856976707
868,3020.8054157609904
869,2459.60139167009
870,3902.688932739385
871,5146.260127152507
872,5608.441255144635
873,5452.9048475801765
874,1732.2303450664372
875,7968.384528701584
876,5315.802356241662
877,1947.1944388045654
878,5208.890535502203
879,16235.872994248955
880,552.9549362577804
881,616.9816725741916
882,1812.9210736475898
883,1666.7621910189941
884,684.3034872084822
885,3244.4359151609297
886,4537.072928176897
887,583.3593373269841
888,7654.523622633989
889,5711.5323561891755
890,463.74285855094877
891,602.509554872202
892,6892.667228115584
893,1825.9327337409163
894,5821.4139306246
895,845.9135336079817
896,3360.200036852758
897,15955.199983670153
898,1346.8404651234182
899,916.1344262917546
900,10388.749841775229
901,4544.911549730625
902,559.5347616646536
903,4776.775445007114
904,2221.223565671113
905,15233.400691437695
906,874.9456853781221
907,4357.7378178977315
908,920.8502644115838
909,1707.122425716093
910,814.5470307403698
911,1755.611063237231
912,1938.805454880117
913,380.50791265521184
914,552.3245383431954
915,532.5267583563668
916,890.8028175921413
917,6065.593827808741
918,5109.779086919405
919,6201.557869052505
920,10174.964155165351
921,5473.986618305162
922,673.8757084143226
923,8488.176470144246
924,1768.4903397807275
925,984.528447281084
926,666.1195515096238
927,843.5576392738776
928,553.3589936555668
929,5679.478637569908
930,645.5832390097407
931,9398.373460438612
932,13299.073124132095
933,1035.7412118905181
934,15262.195433507195
935,16454.156703082448
936,3073.4633799935714
937,3354.7020041320607
938,11130.752550635747
939,2185.9936327102623
940,15190.290124237104
941,427.8284084232314
942,482.06909772415156
943,2004.230537891532
944,1963.444512923091
945,1738.11957872925
946,1305.3151075107871
947,14608.137542388595
948,1261.7730055404209
949,932.1354167036898
950,520.794787495086
951,2407.2041084960683
952,6976.646631110103
953,2634.509581742054
954,4615.508450707275
955,468.2193316551279
956,778.4201364849432
957,4163.281406214726
958,1273.4810787212905
959,3749.628903129468
960,12546.729405319285
961,9509.757701507271
962,5164.366544206057
963,6158.022914641342
964,750.6269326149068
965,5751.140549873888
966,9303.494886817003
967,1132.5648983024566
968,877.3847967193606
969,6574.797364935148
970,3667.937411760926
971,916.1617441455555
972,3560.421717302297
973,941.7150294696639
974,9505.274493445628
975,2410.199005206392
976,517.2688787351562
977,716.1759647045837
978,2848.186448404197
979,6352.789652525533
980,1537.2270193160389
981,1346.8404651234182
982,511.5611261775275
983,4753.520858565897
984,1042.4499649927307
985,4746.123730133389
986,6904.503803117346
987,8375.287038499397
988,888.7320863594014
989,889.6244749126463
990,488.2537844696576
991,3106.9265193708916
992,13745.501387915767
993,6549.612322273959
994,4596.372840100901
995,7262.771731455818
996,6866.1026819664185
997,13195.265262350496
998,1368.371673701191
999,746.698149126089
1000,512.7110073705444
1001,4955.53838605209
1002,4359.022960188618
1003,2133.3138412875496
1004,4578.38783001105
1005,556.2285099549763
1006,990.2979360402474
1007,6373.465501675935
1008,1742.858408941915
1009,1304.3764397194577
1010,7281.296495573432
1011,10257.597000755319
1012,14607.476356158642
1013,2401.179059286482
1014,704.1115502698694
1015,7003.100213790351
1016,1869.8862877592255
1017,3465.725885137091
1018,10219.762494926268
1019,9312.415834060714
1020,729.7411215759089
1021,502.64601493294595
1022,13651.323505045717
1023,890.5153003009796
1024,5532.317091993775
1025,2278.2469910078926
1026,12209.105008477636
1027,606.6253849777281
1028,2521.7076284036257
1029,1671.0260052560448
1030,7377.4920472103895
1031,4871.1359166752945
1032,8719.198538305092
1033,15338.368784807757
1034,638.4293816434042
1035,1189.4099507962878
1036,620.8831249325626
1037,1381.389597769306
1038,4931.511368469425
1039,2710.138206790037
1040,15888.437104844183
1041,823.9537487443231
1042,4375.346452513348
1043,13436.727693366433
1044,984.6476011296177
1045,3581.2859101339523
1046,7763.544976757437
1047,2769.8978095195844
1048,1686.8284757853057
1049,2418.775594865854
1050,3544.7257616680113
1051,5004.20774441611
1052,1585.8173648312304
1053,654.8379547921795
1054,9745.04369844178
1055,3667.1976963065886
1056,5405.445158426448
1057,3625.3838826543697
1058,3299.89335861594
1059,6746.19642794144
1060,602.0790961019279
1061,860.241196504051
1062,8068.239693248083
1063,1166.7717640127476
1064,399.4725376602514
1065,1329.2890503505869
1066,980.9543780272206
1067,710.5788313743801
1068,617.9862478430123
1069,5922.203070195281
1070,684.4677095958114
1071,15308.844109391144
1072,988.7902445497625
1073,2759.0835005666677
1074,14878.443644191513
1075,1646.997554024494
1076,2092.6138974704363
1077,627.7134393997749
1078,10381.2019949852
1079,1557.4103671711632
1080,278.8843802772517
1081,5920.66107537838
1082,679.9150681008755
1083,701.44727896125
1084,647.1257336437375
1085,4456.189321915693
1086,5689.411762391615
1087,14339.213707490972
1088,2927.1525980390616
1089,707.1619719292962
1090,4018.926720932289
1091,13957.51460160787
1092,472.99759690506835
1093,496.4697199699385
1094,554.4741198268807
1095,1819.8637046297054
1096,420.30417669052486
1097,2200.893661314357
1098,4319.129578157301
1099,879.0874690610267
1100,2074.9950711982187
1101,12442.670629169144
1102,8821.267729810617
1103,13143.280811747776
1104,10319.894899059564
1105,5148.228235003198
1106,5201.1919046179355
1107,1818.4618568957117
1108,1278.167203677806
1109,1324.4494382097578
1110,2169.35625644993
1111,762.6114653846384
1112,5529.129825160135
1113,4996.236477816516
1114,6287.117290608056
1115,1082.9063054735961
1116,6311.4511104313715
1117,2034.1883389421337
1118,843.5627125071032
1119,5451.169474066999
1120,977.3084002764294
1121,3773.1831673103916
1122,6399.329912302106
1123,5589.462915322824
1124,833.1240404003865
1125,5931.5236755606675
1126,997.629328591499
1127,7242.733240955216
1128,2009.5837075218303
1129,713.882846478281
1130,3032.361060476678
1131,3739.522533466926
1132,9832.566558297725
1133,1942.8620321753683
1134,1025.7606587079567
1135,1710.2388520376826
1136,1136.5874340165592
1137,1235.535036620919
1138,13367.465790720933
1139,990.1283339303545
1140,2070.2587656355477
1141,768.4413958003552
1142,698.2474974126822
1143,3200.014937307491
1144,550.1855746402525
1145,2415.762828464293
1146,811.2399257552984
1147,5519.973969376125
1148,2608.8247989855777
1149,16007.287082539875
1150,3053.913188233212
1151,9282.906754600575
1152,3455.472519667641
1153,798.6040401008609
1154,2385.6000126304907
1155,826.3414618684737
1156,1738.6281010598477
1157,1557.7644430045148
1158,3253.447879100255
1159,922.821554466926
1160,3609.0354327214945
1161,2154.7614792542554
1162,1705.8358608251592
1163,5691.019475601952
1164,911.5007769791182
1165,3306.713846536829
1166,730.3231323913542
1167,1137.5230357610703
1168,854.7900585693437
1169,2666.5709282339976
1170,751.2392709195537
1171,590.219678282981
1172,538.3596365008666
1173,7926.225483388
1174,749.614936644135
1175,1105.1204829523667
1176,6041.610595561211
1177,6151.830626290381
1178,8422.29119923844
1179,594.411081407457
1180,5606.550693191951
1181,477.4581888957837
1182,2443.264521604964
1183,10225.501577256135
1184,3038.0679246749205
1185,5148.322187040288
1186,457.7318465187982
1187,4190.2494335804395
1188,7273.597091108571
1189,788.0702683167278
1190,564.7497879257348
1191,5710.026581230618
1192,4049.3489115278903
1193,4996.416219449325
1194,8104.551799350581
1195,4516.151464353226
1196,683.9158859929062
1197,3652.3626520596454
1198,497.0645855428629
1199,4199.622978316072
1200,2601.4686991505005
1201,5190.186713168684
1202,1673.0226315581272
1203,11801.913587571611
1204,11882.708887734301
1205,720.9809407438502
1206,687.9958744004971
1207,2263.9094491126802
1208,642.4443146930757
1209,5617.951124021512
1210,4403.702696891031
1211,2134.196717118103
1212,1696.0814784491731
1213,5509.230559003394
1214,644.9562257036405
1215,1121.8518971237531
1216,2431.925202842961
1217,2714.090021601741
1218,517.5020396375503
1219,15513.53335815096
1220,1131.2917898644127
1221,4364.667406086253
1222,17284.77247456125
1223,6946.399598259946
1224,6527.077190761227
1225,2120.3266254368514
1226,654.2212994732099
1227,3914.952280065702
1228,7373.9390663139075
1229,8223.94529394864
1230,4692.178974884935
1231,659.0903476731296
1232,11913.678901078358
1233,3336.909884938029
1234,1522.6030826252281
1235,3374.433823685492
1236,4106.998494240714
1237,1479.074091448369
1238,4291.212948123179
1239,1499.059252258392
1240,654.105838088979
1241,10458.145611474733
1242,4589.484464633644
1243,17823.389453279535
1244,5167.128034387268
1245,2501.614013964484
1246,561.1323975306236
1247,11611.903365106658
1248,13581.0440892107
1249,7324.917171267309
1250,5601.678554645378
1251,5071.246820415938
1252,873.7165068443287
1253,3134.515577562101
1254,4217.014872234048
1255,613.9855691005928
1256,9434.223049061646
1257,1769.6739749833937
1258,730.0767244673057
1259,1872.7907975547773
1260,11296.070232172111
1261,603.7487399972824
1262,5625.66431156062
1263,4277.863938478893
1264,1891.123083384749
1265,14893.157650747658
1266,1223.3848262934453
1267,15828.800671718482
1268,2170.1693657027154
1269,653.361931760488
1270,706.8207747579181
1271,359.5261023275325
1272,6243.140085783505
1273,2989.5848666258958
1274,6735.429554083383
1275,15544.92660584906
1276,15686.176479584354
1277,4306.847788963925
1278,3749.35344347574
1279,621.7158909098471
1280,11017.209117917871
1281,618.6891558833404
1282,2602.7094488039356
1283,4567.855619187355
1284,633.5267823531522
1285,2779.22866340342
1286,12720.16612050959
1287,1062.702551578538
1288,760.0796878102756
1289,2733.8940098200214
1290,6497.295431617242
1291,576.0555790765779
1292,2269.6667774681264
1293,552.6235439135435
1294,1767.7353296714427
1295,11244.298487227737
1296,1012.553611411
1297,4590.370303353087
1298,6131.3299369548495
1299,1255.3244750246954
1300,6960.8188627645195
1301,16499.343143422375
1302,660.369754363915
1303,12188.76398226502
1304,876.6318774260785
1305,634.0438833679882
1306,3669.044690467058
1307,1728.7243139684083
1308,565.7552008979292
1309,2675.5538143432696
1310,2334.465817415191
1311,942.3307517501066
1312,14714.865436717979
1313,2595.0647462790457
1314,1071.6362214574883
1315,2611.932729866645
1316,2304.7603395062097
1317,16166.718271424324
1318,866.9934925286461
1319,647.837730458848
1320,574.6970437249056
1321,1150.6647905744862
1322,1940.1083168267462
1323,1573.0309298640295
1324,1185.8342682886946
1325,5715.260841242492
1326,2929.4186750416648
1327,4111.199883300099
1328,1449.526432436303
1329,728.8299107147109
1330,1328.8644599252075
1331,1228.31115602332
1332,648.4037441437767
1333,424.93208752013925
1334,2950.5364530047636
